From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2024-11-26T09:00:00Z,2024-11-26T10:00:00Z,118908,14901,Tooting High Street 11-19,3.21,35.96,79.91,26.07,173.81,23.71,,,,,,,,,,,8.01,9.22,239.07,1015.21,88.64
2024-11-26T10:00:00Z,2024-11-26T11:00:00Z,118908,14901,Tooting High Street 11-19,2.43,23.86,53.03,16.41,109.42,14.83,,,,,,,,,,,9.12,9.99,244.46,1015.77,85.85
2024-11-26T11:00:00Z,2024-11-26T12:00:00Z,118908,14901,Tooting High Street 11-19,3.47,39.38,87.52,29.21,194.72,25.63,,,,,,,,,,,10.39,10.97,249,1015.91,81.84
2024-11-26T12:00:00Z,2024-11-26T13:00:00Z,118908,14901,Tooting High Street 11-19,3.45,39.28,87.29,28.93,192.87,27.51,,,,,,,,,,,11.95,11.44,253.77,1016,79.14
2024-11-26T13:00:00Z,2024-11-26T14:00:00Z,118908,14901,Tooting High Street 11-19,3.84,45.42,100.93,33.68,224.51,32.59,,,,,,,,,,,12.95,10.84,255.72,1016.21,76.84
2024-11-26T14:00:00Z,2024-11-26T15:00:00Z,118908,14901,Tooting High Street 11-19,3.21,35.01,77.81,26.13,174.2,25.2,,,,,,,,,,,13.43,8.48,254.41,1016.51,73.85
2024-11-26T15:00:00Z,2024-11-26T16:00:00Z,118908,14901,Tooting High Street 11-19,3.23,35.59,79.09,26.36,175.72,24.93,,,,,,,,,,,13.16,6.42,250.86,1016.76,74.56
2024-11-26T16:00:00Z,2024-11-26T17:00:00Z,118908,14901,Tooting High Street 11-19,2.65,26.27,58.37,19.36,129.05,18.63,,,,,,,,,,,12.03,3.93,229,1017.14,77.33
2024-11-26T17:00:00Z,2024-11-26T18:00:00Z,118908,14901,Tooting High Street 11-19,3,31.72,70.49,23.55,157,22.81,,,,,,,,,,,11.21,3.78,188.4,1017.36,80.86
2024-11-26T18:00:00Z,2024-11-26T19:00:00Z,118908,14901,Tooting High Street 11-19,3.66,42.47,94.38,31.45,209.64,30.44,,,,,,,,,,,10.39,4.02,168.48,1017.55,82.33
2024-11-26T19:00:00Z,2024-11-26T20:00:00Z,118908,14901,Tooting High Street 11-19,4.63,53.52,118.94,39.28,261.89,37.13,,,,,,,,,,,9.62,4.19,149.81,1017.52,84.49
2024-11-26T20:00:00Z,2024-11-26T21:00:00Z,118908,14901,Tooting High Street 11-19,4.31,51.17,113.71,37.4,249.31,34.85,,,,,,,,,,,9.87,4.44,135.05,1017.41,84.84
2024-11-26T21:00:00Z,2024-11-26T22:00:00Z,118908,14901,Tooting High Street 11-19,3.81,45.37,100.83,33.24,221.62,31.39,,,,,,,,,,,9.97,4.99,122.24,1017.14,84.71
2024-11-26T22:00:00Z,2024-11-26T23:00:00Z,118908,14901,Tooting High Street 11-19,2.88,29.67,65.94,22.11,147.4,20.92,,,,,,,,,,,10.02,6.11,110.4,1016.25,84.51
2024-11-26T23:00:00Z,2024-11-27T00:00:00Z,118908,14901,Tooting High Street 11-19,2.37,22.87,50.82,15.82,105.49,14.85,,,,,,,,,,,9.7,7.37,102.6,1015.27,85.58
2024-11-27T00:00:00Z,2024-11-27T01:00:00Z,118908,14901,Tooting High Street 11-19,3.02,31.77,70.61,23.85,158.98,23.38,,,,,,,,,,,9.37,9.18,95.14,1014.05,88.14
2024-11-27T01:00:00Z,2024-11-27T02:00:00Z,118908,14901,Tooting High Street 11-19,2.37,22.88,50.84,15.8,105.31,14.86,,,,,,,,,,,9.37,13.23,80.9,1012.19,88.68
2024-11-27T02:00:00Z,2024-11-27T03:00:00Z,118908,14901,Tooting High Street 11-19,2.01,16.73,37.19,9.74,64.92,8.96,,,,,,,,,,,9.33,16.25,80,1010.36,89.45
2024-11-27T03:00:00Z,2024-11-27T04:00:00Z,118908,14901,Tooting High Street 11-19,1.78,12.89,28.65,6.05,40.32,5.57,,,,,,,,,,,9.57,17.71,85.54,1008.31,90.46
2024-11-27T04:00:00Z,2024-11-27T05:00:00Z,118908,14901,Tooting High Street 11-19,1.83,13.81,30.7,6.9,45.99,6.36,,,,,,,,,,,10.23,12.92,105.41,1006.73,90.22
2024-11-27T05:00:00Z,2024-11-27T06:00:00Z,118908,14901,Tooting High Street 11-19,1.93,15.45,34.34,8.61,57.39,7.75,,,,,,,,,,,10.79,5.87,127.03,1005.52,90.04
2024-11-27T06:00:00Z,2024-11-27T07:00:00Z,118908,14901,Tooting High Street 11-19,2.1,18.25,40.56,11.28,75.2,10.47,,,,,,,,,,,11.13,3.55,213.52,1005.06,90.18
2024-11-27T07:00:00Z,2024-11-27T08:00:00Z,118908,14901,Tooting High Street 11-19,2.89,29.91,66.46,22.3,148.64,20.91,,,,,,,,,,,11.47,7.45,272.68,1005.01,89.99
2024-11-27T08:00:00Z,2024-11-27T09:00:00Z,118908,14901,Tooting High Street 11-19,2.12,18.59,41.3,11.95,79.7,11.65,,,,,,,,,,,11.61,11.27,296.62,1005.89,89.26
2024-11-27T09:00:00Z,2024-11-27T10:00:00Z,118908,14901,Tooting High Street 11-19,2.01,16.71,37.14,9.73,64.84,9.4,,,,,,,,,,,11.05,14.04,308.61,1007.28,89.39
2024-11-27T10:00:00Z,2024-11-27T11:00:00Z,118908,14901,Tooting High Street 11-19,3.53,40.62,90.26,29.97,199.82,28.27,,,,,,,,,,,9.84,15.99,315.4,1008.55,88.78
2024-11-27T11:00:00Z,2024-11-27T12:00:00Z,118908,14901,Tooting High Street 11-19,3.33,37.23,82.74,27.54,183.61,26.04,,,,,,,,,,,10.08,17.49,319.8,1009.93,86.03
2024-11-27T12:00:00Z,2024-11-27T13:00:00Z,118908,14901,Tooting High Street 11-19,4.86,53.83,119.63,40.69,271.25,40.21,,,,,,,,,,,10.32,18.89,324,1011.35,83.95
2024-11-27T13:00:00Z,2024-11-27T14:00:00Z,118908,14901,Tooting High Street 11-19,5.05,55.2,122.66,41.82,278.78,41.7,,,,,,,,,,,10.17,18.73,327.47,1012.75,82.05
2024-11-27T14:00:00Z,2024-11-27T15:00:00Z,118908,14901,Tooting High Street 11-19,4.5,51.63,114.73,38.52,256.81,37.74,,,,,,,,,,,10.1,17.35,329.93,1013.98,80.14
2024-11-27T15:00:00Z,2024-11-27T16:00:00Z,118908,14901,Tooting High Street 11-19,3.93,46.65,103.66,34.66,231.07,33.8,,,,,,,,,,,10.26,14.64,329,1015.46,78.89
2024-11-27T16:00:00Z,2024-11-27T17:00:00Z,118908,14901,Tooting High Street 11-19,2.67,26.81,59.58,19.6,130.65,19.21,,,,,,,,,,,10.04,12.5,323.34,1016.84,79.29
2024-11-27T17:00:00Z,2024-11-27T18:00:00Z,118908,14901,Tooting High Street 11-19,3.05,32.05,71.22,24.11,160.71,24.81,,,,,,,,,,,9.79,10.41,313.8,1018.01,80.69
2024-11-27T18:00:00Z,2024-11-27T19:00:00Z,118908,14901,Tooting High Street 11-19,3.29,36.22,80.49,27.08,180.52,26.8,,,,,,,,,,,9.32,9.38,304.45,1019.16,82.14
2024-11-27T19:00:00Z,2024-11-27T20:00:00Z,118908,14901,Tooting High Street 11-19,4.35,49.71,110.48,37.66,251.06,37.34,,,,,,,,,,,8.87,9.01,299,1020.3,83.48
2024-11-27T20:00:00Z,2024-11-27T21:00:00Z,118908,14901,Tooting High Street 11-19,10.3,80.56,179.02,72.3,482,77.21,,,,,,,,,,,7.87,8.06,299,1020.92,88.35
2024-11-27T21:00:00Z,2024-11-27T22:00:00Z,118908,14901,Tooting High Street 11-19,4.78,54.03,120.07,40.22,268.16,38.77,,,,,,,,,,,7.33,7.17,299.81,1021.63,89.28
2024-11-27T22:00:00Z,2024-11-27T23:00:00Z,118908,14901,Tooting High Street 11-19,4.08,48.92,108.71,36,240.03,34.25,,,,,,,,,,,6.94,6.41,301.46,1022.52,89.77
2024-11-27T23:00:00Z,2024-11-28T00:00:00Z,118908,14901,Tooting High Street 11-19,4.72,55.35,123,39.87,265.82,36.41,,,,,,,,,,,6.63,5.76,303.92,1023.47,90.54
2024-11-28T00:00:00Z,2024-11-28T01:00:00Z,118908,14901,Tooting High Street 11-19,3.49,40.11,89.14,29.4,195.99,27.67,,,,,,,,,,,5.61,5.18,307.58,1023.86,91.53
2024-11-28T01:00:00Z,2024-11-28T02:00:00Z,118908,14901,Tooting High Street 11-19,3.03,31.34,69.65,23.93,159.56,23.24,,,,,,,,,,,4.75,4.88,310.14,1024.16,92.32
2024-11-28T02:00:00Z,2024-11-28T03:00:00Z,118908,14901,Tooting High Street 11-19,2.95,30.14,66.97,22.92,152.8,22.45,,,,,,,,,,,4.22,4.62,313.85,1024.64,92.55
2024-11-28T03:00:00Z,2024-11-28T04:00:00Z,118908,14901,Tooting High Street 11-19,2.94,29.86,66.36,22.8,151.97,22.27,,,,,,,,,,,3.91,4.25,319.76,1024.95,92.41
2024-11-28T04:00:00Z,2024-11-28T05:00:00Z,118908,14901,Tooting High Street 11-19,2.91,29.52,65.59,22.46,149.76,21.57,,,,,,,,,,,3.63,3.68,323.09,1025.55,92.71
2024-11-28T05:00:00Z,2024-11-28T06:00:00Z,118908,14901,Tooting High Street 11-19,2.98,30.37,67.49,23.27,155.15,22,,,,,,,,,,,3.36,3.06,322.45,1026.31,92.92
2024-11-28T06:00:00Z,2024-11-28T07:00:00Z,118908,14901,Tooting High Street 11-19,2.99,30.61,68.03,23.38,155.89,22.39,,,,,,,,,,,3.21,2.55,325.97,1026.93,92.46
2024-11-28T07:00:00Z,2024-11-28T08:00:00Z,118908,14901,Tooting High Street 11-19,3.27,35.56,79.03,26.76,178.43,25.46,,,,,,,,,,,3.51,2.12,338.21,1027.56,91.97
2024-11-28T08:00:00Z,2024-11-28T09:00:00Z,118908,14901,Tooting High Street 11-19,3.78,44.41,98.69,32.9,219.33,30.93,,,,,,,,,,,4.06,1.92,355.85,1028.28,92.11
2024-11-28T09:00:00Z,2024-11-28T10:00:00Z,118908,14901,Tooting High Street 11-19,4.08,48.31,107.37,36,240,34.07,,,,,,,,,,,4.24,1.94,18.11,1028.75,91.25
2024-11-28T10:00:00Z,2024-11-28T11:00:00Z,118908,14901,Tooting High Street 11-19,3.94,47.09,104.64,34.86,232.41,33.02,,,,,,,,,,,5.31,2.11,41.96,1029.16,88.15
2024-11-28T11:00:00Z,2024-11-28T12:00:00Z,118908,14901,Tooting High Street 11-19,3.95,47.01,104.46,35,233.33,33.32,,,,,,,,,,,7.26,2.13,64.09,1029.22,85.18
2024-11-28T12:00:00Z,2024-11-28T13:00:00Z,118908,14901,Tooting High Street 11-19,12.23,90.7,201.56,83.89,559.29,89.44,,,,,,,,,,,8.86,2.57,78.15,1029,83.01
2024-11-28T13:00:00Z,2024-11-28T14:00:00Z,118908,14901,Tooting High Street 11-19,8.91,71.79,159.54,64,426.7,66.85,,,,,,,,,,,9.73,3.01,83.7,1028.63,81.24
2024-11-28T14:00:00Z,2024-11-28T15:00:00Z,118908,14901,Tooting High Street 11-19,3.94,47.17,104.81,34.85,232.33,33.98,,,,,,,,,,,10.03,3.69,90.1,1028.46,80.37
2024-11-28T15:00:00Z,2024-11-28T16:00:00Z,118908,14901,Tooting High Street 11-19,4.74,54.18,120.4,39.97,266.47,38.53,,,,,,,,,,,9.94,4.39,91.66,1028.57,81.23
2024-11-28T16:00:00Z,2024-11-28T17:00:00Z,118908,14901,Tooting High Street 11-19,7.88,68.03,151.18,57.94,386.27,61.96,,,,,,,,,,,8.96,5.01,98,1028.85,83.88
2024-11-28T17:00:00Z,2024-11-28T18:00:00Z,118908,14901,Tooting High Street 11-19,5.74,57.96,128.79,45.97,306.46,48.05,,,,,,,,,,,8.31,5.93,103,1029.16,85.38
2024-11-28T18:00:00Z,2024-11-28T19:00:00Z,118908,14901,Tooting High Street 11-19,6.52,62.19,138.19,50.66,337.77,49.96,,,,,,,,,,,7.76,6.94,106,1029.48,86.86
2024-11-28T19:00:00Z,2024-11-28T20:00:00Z,118908,14901,Tooting High Street 11-19,20.45,140.29,311.75,133.22,888.12,135.4,,,,,,,,,,,7.38,7.04,110.7,1029.48,87.37
2024-11-28T20:00:00Z,2024-11-28T21:00:00Z,118908,14901,Tooting High Street 11-19,16.15,113.26,251.69,107.42,716.12,116.16,,,,,,,,,,,7.06,7.25,117,1029.3,88.81
2024-11-28T21:00:00Z,2024-11-28T22:00:00Z,118908,14901,Tooting High Street 11-19,8,68.86,153.03,58.56,390.38,56.34,,,,,,,,,,,7.22,7.81,121,1029.41,88.82
2024-11-28T22:00:00Z,2024-11-28T23:00:00Z,118908,14901,Tooting High Street 11-19,4.37,51.17,113.71,37.76,251.74,35.9,,,,,,,,,,,6.79,8.63,125.62,1029.24,88.65
2024-11-28T23:00:00Z,2024-11-29T00:00:00Z,118908,14901,Tooting High Street 11-19,3.99,48.82,108.49,35.44,236.25,32.24,,,,,,,,,,,6.71,9.22,129.37,1029.25,88.12
2024-11-29T00:00:00Z,2024-11-29T01:00:00Z,118908,14901,Tooting High Street 11-19,3.23,35.9,79.78,26.38,175.86,24.78,,,,,,,,,,,6.54,9.54,133.35,1028.86,87.26
2024-11-29T01:00:00Z,2024-11-29T02:00:00Z,118908,14901,Tooting High Street 11-19,2.9,29.7,65.99,22.31,148.75,21.55,,,,,,,,,,,6.45,9.48,134,1028.37,87.17
2024-11-29T02:00:00Z,2024-11-29T03:00:00Z,118908,14901,Tooting High Street 11-19,2.91,32.01,71.12,22.46,149.75,20.46,,,,,,,,,,,6.33,9.75,136.27,1028.17,87.5
2024-11-29T03:00:00Z,2024-11-29T04:00:00Z,118908,14901,Tooting High Street 11-19,3.01,33.83,75.17,22.82,152.1,20.15,,,,,,,,,,,6.4,9.98,138.51,1027.88,87.31
2024-11-29T04:00:00Z,2024-11-29T05:00:00Z,118908,14901,Tooting High Street 11-19,2.82,30.59,67.98,19.5,129.99,16.43,,,,,,,,,,,6.49,10.08,138.41,1027.5,86.8
2024-11-29T05:00:00Z,2024-11-29T06:00:00Z,118908,14901,Tooting High Street 11-19,2.15,19.14,42.53,10.79,71.96,9.51,,,,,,,,,,,6.45,10.29,137.41,1027.32,86.09
2024-11-29T06:00:00Z,2024-11-29T07:00:00Z,118908,14901,Tooting High Street 11-19,1.94,15.57,34.6,7.24,48.25,6.27,,,,,,,,,,,6.29,10.67,137.35,1027.27,85.54
2024-11-29T07:00:00Z,2024-11-29T08:00:00Z,118908,14901,Tooting High Street 11-19,2.26,20.94,46.54,13.12,87.46,11.81,,,,,,,,,,,6.72,11.35,138.34,1027.19,84.45
2024-11-29T08:00:00Z,2024-11-29T09:00:00Z,118908,14901,Tooting High Street 11-19,2.86,31.21,69.36,21.77,145.11,19.87,,,,,,,,,,,6.85,12.03,139.27,1027.1,84.42
2024-11-29T09:00:00Z,2024-11-29T10:00:00Z,118908,14901,Tooting High Street 11-19,2.9,31.35,69.67,22.33,148.84,20.22,,,,,,,,,,,7.8,13.03,140.7,1027.13,82.46
2024-11-29T10:00:00Z,2024-11-29T11:00:00Z,118908,14901,Tooting High Street 11-19,1.98,16.31,36.25,8.97,59.8,8.15,,,,,,,,,,,9.28,13.61,144,1027.03,81.13
2024-11-29T11:00:00Z,2024-11-29T12:00:00Z,118908,14901,Tooting High Street 11-19,4.43,44.98,99.97,38.11,254.08,40.21,,,,,,,,,,,11.26,14.7,147.38,1026.16,75
2024-11-29T12:00:00Z,2024-11-29T13:00:00Z,118908,14901,Tooting High Street 11-19,27.68,178.5,396.67,176.58,1177.2,192.52,,,,,,,,,,,12.67,15.41,149.52,1025.52,70.78
2024-11-29T13:00:00Z,2024-11-29T14:00:00Z,118908,14901,Tooting High Street 11-19,16.62,113.55,252.32,110.25,735.03,125.55,,,,,,,,,,,13.36,15.74,151.51,1025.06,67.72
2024-11-29T14:00:00Z,2024-11-29T15:00:00Z,118908,14901,Tooting High Street 11-19,8.18,68.6,152.44,59.59,397.29,63.81,,,,,,,,,,,13.29,15.23,150.69,1024.74,65.9
2024-11-29T15:00:00Z,2024-11-29T16:00:00Z,118908,14901,Tooting High Street 11-19,3.29,36.46,81.02,27.05,180.3,26.64,,,,,,,,,,,12.61,14.51,151.14,1024.28,66.74
2024-11-29T16:00:00Z,2024-11-29T17:00:00Z,118908,14901,Tooting High Street 11-19,8.8,72.28,160.61,63.31,422.04,69.6,,,,,,,,,,,12.06,13.94,151.36,1023.98,69.31
2024-11-29T17:00:00Z,2024-11-29T18:00:00Z,118908,14901,Tooting High Street 11-19,31.36,199.34,442.98,198.68,1324.51,220.79,,,,,,,,,,,11.32,13.37,150.99,1023.8,71.55
2024-11-29T18:00:00Z,2024-11-29T19:00:00Z,118908,14901,Tooting High Street 11-19,18.18,123.4,274.21,119.62,797.47,134.61,,,,,,,,,,,11.15,13.19,154.49,1023.54,72.06
2024-11-29T19:00:00Z,2024-11-29T20:00:00Z,118908,14901,Tooting High Street 11-19,7.77,67.07,149.04,57.37,382.44,60.05,,,,,,,,,,,10.11,12.86,157.82,1023.71,73.78
2024-11-29T20:00:00Z,2024-11-29T21:00:00Z,118908,14901,Tooting High Street 11-19,14.4,107.15,238.11,96.9,646.03,94.61,,,,,,,,,,,9.63,12.66,162.82,1023.52,75.88
2024-11-29T21:00:00Z,2024-11-29T22:00:00Z,118908,14901,Tooting High Street 11-19,15.5,115.69,257.08,103.52,690.13,99.32,,,,,,,,,,,9.83,12.37,167.64,1023.27,77.95
2024-11-29T22:00:00Z,2024-11-29T23:00:00Z,118908,14901,Tooting High Street 11-19,8.79,74.14,164.75,63.26,421.75,61.27,,,,,,,,,,,10.05,11.9,171.39,1023.52,80.36
2024-11-29T23:00:00Z,2024-11-30T00:00:00Z,118908,14901,Tooting High Street 11-19,4.61,53.35,118.56,39.19,261.29,37.18,,,,,,,,,,,10.31,11.11,176.16,1023.73,82.61
2024-11-30T00:00:00Z,2024-11-30T01:00:00Z,118908,14901,Tooting High Street 11-19,3.61,42.87,95.26,30.91,206.07,28.89,,,,,,,,,,,10.63,10.6,178,1023.75,84.26
2024-11-30T01:00:00Z,2024-11-30T02:00:00Z,118908,14901,Tooting High Street 11-19,2.72,27.79,61.75,20.17,134.44,19.08,,,,,,,,,,,10.56,10.09,179.82,1023.47,85.83
2024-11-30T02:00:00Z,2024-11-30T03:00:00Z,118908,14901,Tooting High Street 11-19,2.15,19.16,42.58,11.91,79.38,11.49,,,,,,,,,,,10.59,9.79,179.17,1023.54,86.88
2024-11-30T03:00:00Z,2024-11-30T04:00:00Z,118908,14901,Tooting High Street 11-19,1.96,15.9,35.33,8.71,58.07,8.57,,,,,,,,,,,10.5,9.79,180.67,1023.35,88.83
2024-11-30T04:00:00Z,2024-11-30T05:00:00Z,118908,14901,Tooting High Street 11-19,1.9,14.89,33.08,7.71,51.43,7.63,,,,,,,,,,,10.79,9.69,181,1023.35,90.11
2024-11-30T05:00:00Z,2024-11-30T06:00:00Z,118908,14901,Tooting High Street 11-19,1.93,15.35,34.12,8.25,54.98,7.95,,,,,,,,,,,11.09,9.55,182.49,1023.47,90.6
2024-11-30T06:00:00Z,2024-11-30T07:00:00Z,118908,14901,Tooting High Street 11-19,1.98,16.22,36.04,9.12,60.8,8.77,,,,,,,,,,,11.45,9.66,186.36,1023.74,90.71
2024-11-30T07:00:00Z,2024-11-30T08:00:00Z,118908,14901,Tooting High Street 11-19,2.24,20.66,45.92,13.25,88.31,12.18,,,,,,,,,,,12.04,10.08,190.71,1023.98,90.84
2024-11-30T08:00:00Z,2024-11-30T09:00:00Z,118908,14901,Tooting High Street 11-19,2.67,27.14,60.31,19.56,130.4,17.87,,,,,,,,,,,12.55,10.33,192,1024.2,90.61
2024-11-30T09:00:00Z,2024-11-30T10:00:00Z,118908,14901,Tooting High Street 11-19,3.19,35.26,78.35,25.83,172.2,24.31,,,,,,,,,,,13.36,10.61,194.14,1024.26,89.78
2024-11-30T10:00:00Z,2024-11-30T11:00:00Z,118908,14901,Tooting High Street 11-19,3.09,33.53,74.51,24.66,164.43,22.55,,,,,,,,,,,14.07,11.05,199.06,1024.38,88.46
2024-11-30T11:00:00Z,2024-11-30T12:00:00Z,118908,14901,Tooting High Street 11-19,6.26,60.5,134.44,49.07,327.12,48.88,,,,,,,,,,,14.77,11.46,203,1024.07,87.21
2024-11-30T12:00:00Z,2024-11-30T13:00:00Z,118908,14901,Tooting High Street 11-19,13.24,101.82,226.26,90,599.99,83.34,,,,,,,,,,,15.27,11.57,202.68,1023.83,86.37
2024-11-30T13:00:00Z,2024-11-30T14:00:00Z,118908,14901,Tooting High Street 11-19,16.71,115.57,256.82,110.76,738.4,123.66,,,,,,,,,,,15.58,11.25,200.74,1023.21,84.53
2024-11-30T14:00:00Z,2024-11-30T15:00:00Z,118908,14901,Tooting High Street 11-19,19.1,131.01,291.13,125.12,834.1,136.15,,,,,,,,,,,15.77,11.75,197.66,1022.88,83.41
2024-11-30T15:00:00Z,2024-11-30T16:00:00Z,118908,14901,Tooting High Street 11-19,21.13,143.04,317.86,137.29,915.25,149.1,,,,,,,,,,,15.4,11.94,194,1022.88,84.69
2024-11-30T16:00:00Z,2024-11-30T17:00:00Z,118908,14901,Tooting High Street 11-19,27.36,177.75,395,174.67,1164.44,187.66,,,,,,,,,,,15,11.97,190.48,1022.69,85.85
2024-11-30T17:00:00Z,2024-11-30T18:00:00Z,118908,14901,Tooting High Street 11-19,10.03,77.2,171.55,70.72,471.5,74.24,,,,,,,,,,,14.69,12.16,186.23,1022.95,88.05
2024-11-30T18:00:00Z,2024-11-30T19:00:00Z,118908,14901,Tooting High Street 11-19,10.53,80.85,179.68,73.7,491.32,76.84,,,,,,,,,,,14.26,12.51,183.33,1022.86,88.6
2024-11-30T19:00:00Z,2024-11-30T20:00:00Z,118908,14901,Tooting High Street 11-19,31.11,201.15,446.99,197.22,1314.77,204.45,,,,,,,,,,,13.81,12.5,179.75,1022.62,89.64
2024-11-30T20:00:00Z,2024-11-30T21:00:00Z,118908,14901,Tooting High Street 11-19,20.77,141.06,313.47,135.12,900.82,142.35,,,,,,,,,,,14.01,12.66,176.91,1021.74,90.69
2024-11-30T21:00:00Z,2024-11-30T22:00:00Z,118908,14901,Tooting High Street 11-19,7.57,66.95,148.78,56.36,375.74,58.84,,,,,,,,,,,13.49,13.02,176,1021.38,90.47
2024-11-30T22:00:00Z,2024-11-30T23:00:00Z,118908,14901,Tooting High Street 11-19,7.93,67.89,150.86,58.15,387.68,63.53,,,,,,,,,,,13.21,13.69,176,1020.98,91.09
2024-11-30T23:00:00Z,2024-12-01T00:00:00Z,118908,14901,Tooting High Street 11-19,3.36,37.86,84.13,27.89,185.95,27.12,,,,,,,,,,,13.05,13.92,176,1020.28,91.77
2024-12-01T00:00:00Z,2024-12-01T01:00:00Z,118908,14901,Tooting High Street 11-19,3.41,39.43,87.63,28.43,189.52,26.66,,,,,,,,,,,12.89,14.57,172,1019.62,93.93
2024-12-01T01:00:00Z,2024-12-01T02:00:00Z,118908,14901,Tooting High Street 11-19,2.95,30.83,68.51,23.01,153.38,22.01,,,,,,,,,,,12.57,14.81,171,1018.87,94.58
2024-12-01T02:00:00Z,2024-12-01T03:00:00Z,118908,14901,Tooting High Street 11-19,2.68,26.66,59.24,19.73,131.5,19.14,,,,,,,,,,,12.22,14.9,168.25,1018.06,93.76
2024-12-01T03:00:00Z,2024-12-01T04:00:00Z,118908,14901,Tooting High Street 11-19,2.64,26.24,58.31,19.21,128.06,18.81,,,,,,,,,,,12.04,15.72,166.32,1017.63,93.1
2024-12-01T04:00:00Z,2024-12-01T05:00:00Z,118908,14901,Tooting High Street 11-19,2.48,24.35,54.11,17.37,115.8,16.71,,,,,,,,,,,12.07,16.18,166,1016.95,92.19
2024-12-01T05:00:00Z,2024-12-01T06:00:00Z,118908,14901,Tooting High Street 11-19,2.37,22.95,51,15.92,106.16,15.5,,,,,,,,,,,12.14,16.38,167.5,1016.1,91.11
2024-12-01T06:00:00Z,2024-12-01T07:00:00Z,118908,14901,Tooting High Street 11-19,2.21,20.17,44.82,13.15,87.67,12.8,,,,,,,,,,,12.24,17,170.03,1015.33,90.22
2024-12-01T07:00:00Z,2024-12-01T08:00:00Z,118908,14901,Tooting High Street 11-19,2.09,18.05,40.12,11.07,73.78,11.05,,,,,,,,,,,12.17,17.11,172.99,1014.88,89.88
2024-12-01T08:00:00Z,2024-12-01T09:00:00Z,118908,14901,Tooting High Street 11-19,2.15,19.18,42.62,12.18,81.23,12.02,,,,,,,,,,,12.83,16.82,176.89,1014.49,89.68
2024-12-01T09:00:00Z,2024-12-01T10:00:00Z,118908,14901,Tooting High Street 11-19,1.98,16.33,36.28,9.06,60.41,8.89,,,,,,,,,,,13.89,16.7,180.5,1014.14,89.01
2024-12-01T10:00:00Z,2024-12-01T11:00:00Z,118908,14901,Tooting High Street 11-19,2.05,17.51,38.91,10.26,68.42,10.19,,,,,,,,,,,13.91,16.99,183.02,1013.7,88.29
2024-12-01T11:00:00Z,2024-12-01T12:00:00Z,118908,14901,Tooting High Street 11-19,3.03,32.56,72.35,23.94,159.59,25.02,,,,,,,,,,,13.65,17.26,185.67,1013.15,88.5
2024-12-01T12:00:00Z,2024-12-01T13:00:00Z,118908,14901,Tooting High Street 11-19,8.07,67.92,150.93,58.97,393.12,64.35,,,,,,,,,,,14.16,16.99,190.44,1012.52,88.54
2024-12-01T13:00:00Z,2024-12-01T14:00:00Z,118908,14901,Tooting High Street 11-19,11.48,85.31,189.58,79.38,529.21,85.75,,,,,,,,,,,14.43,15.88,199.1,1012.25,89.25
2024-12-01T14:00:00Z,2024-12-01T15:00:00Z,118908,14901,Tooting High Street 11-19,10.46,81.83,181.84,73.29,488.61,74.61,,,,,,,,,,,15.03,14.77,210.54,1011.95,90.07
2024-12-01T15:00:00Z,2024-12-01T16:00:00Z,118908,14901,Tooting High Street 11-19,9.92,77.93,173.17,70.08,467.17,72.39,,,,,,,,,,,15.15,14.58,218.26,1012.19,88.9
2024-12-01T16:00:00Z,2024-12-01T17:00:00Z,118908,14901,Tooting High Street 11-19,6.38,61.99,137.75,49.79,331.94,49.94,,,,,,,,,,,14.77,15.2,218.03,1012.37,87.14
2024-12-01T17:00:00Z,2024-12-01T18:00:00Z,118908,14901,Tooting High Street 11-19,6.48,62.57,139.05,50.41,336.08,49.4,,,,,,,,,,,14.42,14.87,212.83,1012.26,88.46
2024-12-01T18:00:00Z,2024-12-01T19:00:00Z,118908,14901,Tooting High Street 11-19,8.77,72.04,160.1,63.14,420.9,64.87,,,,,,,,,,,14.19,15.46,211.25,1012.09,89.35
2024-12-01T19:00:00Z,2024-12-01T20:00:00Z,118908,14901,Tooting High Street 11-19,5.69,59.11,131.36,45.69,304.58,45.11,,,,,,,,,,,14.05,15.69,214,1011.98,91.07
2024-12-01T20:00:00Z,2024-12-01T21:00:00Z,118908,14901,Tooting High Street 11-19,3.92,47.25,105,34.57,230.44,33.55,,,,,,,,,,,14.23,15.44,215,1012.11,90.5
2024-12-01T21:00:00Z,2024-12-01T22:00:00Z,118908,14901,Tooting High Street 11-19,4.23,48.63,108.07,36.88,245.87,37.14,,,,,,,,,,,14.06,15.47,216.83,1012.08,90.88
2024-12-01T22:00:00Z,2024-12-01T23:00:00Z,118908,14901,Tooting High Street 11-19,2.89,30.24,67.19,22.25,148.34,22.44,,,,,,,,,,,13.81,15.35,221.58,1011.8,90.53
